from_va,to_va,kind,instruction,symbol
0x0052fc98,0x00464080,direct_call,call 0x464080,
0x0052fca2,0x004b81a0,direct_call,call 0x4b81a0,
0x0052fca9,0x0052fd00,immediate,je 0x52fd00,
0x0052fccc,0x00464080,direct_call,call 0x464080,
0x0052fcd6,0x004b81a0,direct_call,call 0x4b81a0,
0x0052fcfa,0x005305c0,direct_call,call 0x5305c0,
0x0052fd19,0x00530520,direct_call,call 0x530520,
0x0052fd23,0x0052fd5f,immediate,jne 0x52fd5f,
0x0052fd27,0x00460830,direct_call,call 0x460830,
0x0052fd31,0x004ff6b0,direct_call,call 0x4ff6b0,
0x0052fd59,0x00504d40,direct_call,call 0x504d40,
0x0052fd88,0x00423590,direct_call,call 0x423590,
0x0052fd92,0x0052fda0,immediate,je 0x52fda0,
0x0052fd99,0x0052fe71,immediate,jmp 0x52fe71,
0x0052fd9e,0x0052fdea,immediate,jmp 0x52fdea,
0x0052fda2,0x00464080,direct_call,call 0x464080,
0x0052fdaf,0x00464080,direct_call,call 0x464080,
0x0052fdb9,0x0051b920,direct_call,call 0x51b920,
0x0052fdc6,0x0040ff90,direct_call,call 0x40ff90,
0x0052fdce,0x00534260,direct_call,call 0x534260,
0x0052fde4,0x004be940,direct_call,call 0x4be940,
0x0052fdec,0x00460830,direct_call,call 0x460830,
0x0052fdf6,0x004ff6b0,direct_call,call 0x4ff6b0,
0x0052fdfd,0x00530350,direct_call,call 0x530350,
0x0052fe04,0x0052fe1c,immediate,jne 0x52fe1c,
0x0052fe14,0x00423540,direct_call,call 0x423540,
0x0052fe1a,0x0052fe2a,immediate,jmp 0x52fe2a,
0x0052fe24,0x00423520,direct_call,call 0x423520,
0x0052fe38,0x00423560,direct_call,call 0x423560,
0x0052fe42,0x0052fe5b,immediate,jne 0x52fe5b,
0x0052fe52,0x00472040,direct_call,call 0x472040,
0x0052fe59,0x0052fe6f,immediate,jne 0x52fe6f,
0x0052fe69,0x00429420,direct_call,call 0x429420,
0x0052fe8b,0x00464080,direct_call,call 0x464080,
0x0052fe95,0x00464400,direct_call,call 0x464400,
0x0052fe9f,0x0052febb,immediate,je 0x52febb,
0x0052fea3,0x00464080,direct_call,call 0x464080,
0x0052feb3,0x004bec10,direct_call,call 0x4bec10,
0x0052feb9,0x0052fed3,immediate,jmp 0x52fed3,
0x0052febd,0x00464080,direct_call,call 0x464080,
0x0052fecd,0x004bec10,direct_call,call 0x4bec10,
0x0052feec,0x00530010,immediate,"mov dword ptr [eax + 0x120], 0x530010",
0x0052fef8,0x00464080,direct_call,call 0x464080,
0x0052ff02,0x004b81a0,direct_call,call 0x4b81a0,
0x0052ff09,0x0052ff60,immediate,je 0x52ff60,
0x0052ff2c,0x00464080,direct_call,call 0x464080,
0x0052ff36,0x004b81a0,direct_call,call 0x4b81a0,
0x0052ff5a,0x005305c0,direct_call,call 0x5305c0,
0x0052ff79,0x00530520,direct_call,call 0x530520,
0x0052ff83,0x0052ffbf,immediate,jne 0x52ffbf,
0x0052ff87,0x00460830,direct_call,call 0x460830,
0x0052ff91,0x004ff6b0,direct_call,call 0x4ff6b0,
0x0052ffb9,0x00504d40,direct_call,call 0x504d40,
0x0052ffd7,0x00534260,direct_call,call 0x534260,
0x0052ffe3,0x00423520,direct_call,call 0x423520,
0x0052fff7,0x00423520,direct_call,call 0x423520,
0x00530026,0x00422e10,direct_call,call 0x422e10,
0x00530034,0x0040ff90,direct_call,call 0x40ff90,
0x0053003b,0x004ff5e0,direct_call,call 0x4ff5e0,
0x00530045,0x00530056,immediate,jne 0x530056,
0x00530054,0x00530063,immediate,jmp 0x530063,
0x00530077,0x004292e0,direct_call,call 0x4292e0,candidate_rate_access
0x00530084,0x00439330,direct_call,call 0x439330,
0x00530095,0x0040ff90,direct_call,call 0x40ff90,
0x0053009c,0x004ff690,direct_call,call 0x4ff690,
0x005300c3,0x0040ff90,direct_call,call 0x40ff90,
0x005300ca,0x004ff690,direct_call,call 0x4ff690,
0x005300f2,0x0040ff90,direct_call,call 0x40ff90,
0x005300f9,0x004ff5e0,direct_call,call 0x4ff5e0,
0x00530103,0x00530157,immediate,jne 0x530157,
0x0053012e,0x00452fc0,direct_call,call 0x452fc0,
0x00530135,0x004292e0,direct_call,call 0x4292e0,candidate_rate_access
0x0053013e,0x00438540,direct_call,call 0x438540,
0x0053014f,0x00452f20,direct_call,call 0x452f20,
0x00530155,0x005301a7,immediate,jmp 0x5301a7,
0x00530180,0x00452fc0,direct_call,call 0x452fc0,
0x00530187,0x004292e0,direct_call,call 0x4292e0,candidate_rate_access
0x00530190,0x00438540,direct_call,call 0x438540,
0x005301a1,0x00452f20,direct_call,call 0x452f20,
0x005301ac,0x005429ee,direct_call,call 0x5429ee,
0x005301dc,0x005301e8,immediate,ja 0x5301e8,
0x005301ea,0x00460830,direct_call,call 0x460830,
0x005301f4,0x00506340,direct_call,call 0x506340,
0x00530228,0x0053033a,immediate,jmp 0x53033a,
0x0053022d,0x0053033a,immediate,jmp 0x53033a,
0x00530234,0x00460830,direct_call,call 0x460830,
0x0053023e,0x00506340,direct_call,call 0x506340,
0x0053026e,0x0053033a,immediate,jmp 0x53033a,
0x00530273,0x0053033a,immediate,jmp 0x53033a,
0x0053027a,0x00460830,direct_call,call 0x460830,
0x00530284,0x00506340,direct_call,call 0x506340,
0x005302b5,0x0053033a,immediate,jmp 0x53033a,
0x005302ba,0x0053033a,immediate,jmp 0x53033a,
0x005302be,0x00460830,direct_call,call 0x460830,
0x005302c8,0x00506340,direct_call,call 0x506340,
0x005302f9,0x0053033a,immediate,jmp 0x53033a,
0x005302fb,0x0053033a,immediate,jmp 0x53033a,
0x005302ff,0x00460830,direct_call,call 0x460830,
0x00530309,0x00506340,direct_call,call 0x506340,
0x0053038c,0x00530398,immediate,ja 0x530398,
0x0053039a,0x00460830,direct_call,call 0x460830,
0x005303a4,0x00506340,direct_call,call 0x506340,
0x005303d8,0x005304ea,immediate,jmp 0x5304ea,
0x005303dd,0x005304ea,immediate,jmp 0x5304ea,
0x005303e4,0x00460830,direct_call,call 0x460830,
0x005303ee,0x00506340,direct_call,call 0x506340,
0x0053041e,0x005304ea,immediate,jmp 0x5304ea,
0x00530423,0x005304ea,immediate,jmp 0x5304ea,
0x0053042a,0x00460830,direct_call,call 0x460830,
0x00530434,0x00506340,direct_call,call 0x506340,
0x00530465,0x005304ea,immediate,jmp 0x5304ea,
0x0053046a,0x005304ea,immediate,jmp 0x5304ea,
0x0053046e,0x00460830,direct_call,call 0x460830,
0x00530478,0x00506340,direct_call,call 0x506340,
0x005304a9,0x005304ea,immediate,jmp 0x5304ea,
0x005304ab,0x005304ea,immediate,jmp 0x5304ea,
0x005304af,0x00460830,direct_call,call 0x460830,
0x005304b9,0x00506340,direct_call,call 0x506340,
0x005304f0,0x005304f5,immediate,loop 0x5304f5,
0x00530525,0x00464230,direct_call,call 0x464230,
0x0053052f,0x00506950,direct_call,call 0x506950,
0x005305db,0x00452f20,direct_call,call 0x452f20,
0x005305f3,0x00575908,immediate:string,push 0x575908,D:\cygwin\home\zun\prog\th20\src\game\weaponblue.cpp:39 StoneBlueReimuInf
0x005305fe,0x0052fa40,direct_call,call 0x52fa40,
0x00530615,0x0056b034,immediate,push 0x56b034,
0x0053063a,0x0054275d,direct_call,call 0x54275d,
0x00530650,0x0053066f,immediate,je 0x53066f,
0x0053065a,0x00544760,direct_call,call 0x544760,
0x00530665,0x005306a0,direct_call,call 0x5306a0,
0x0053066d,0x00530676,immediate,jmp 0x530676,
0x005306aa,0x0052fad0,direct_call,call 0x52fad0,
0x005306be,0x00425cc0,direct_call,call 0x425cc0,
0x005306ed,0x00479040,direct_call,call 0x479040,
0x005306f5,0x00532f20,direct_call,call 0x532f20,
0x00530716,0x00423520,direct_call,call 0x423520,
0x0053072d,0x00423520,direct_call,call 0x423520,
0x0053073a,0x004117a0,direct_call,call 0x4117a0,
0x00530762,0x0053079c,immediate,jne 0x53079c,
0x00530766,0x00460830,direct_call,call 0x460830,
0x00530770,0x004ff6b0,direct_call,call 0x4ff6b0,
0x00530794,0x00504d40,direct_call,call 0x504d40,
0x0053079a,0x005307d6,immediate,jmp 0x5307d6,
0x0053079e,0x00460830,direct_call,call 0x460830,
0x005307a8,0x004ff6b0,direct_call,call 0x4ff6b0,
0x005307d0,0x00504d40,direct_call,call 0x504d40,
0x00530802,0x00423590,direct_call,call 0x423590,
0x0053080c,0x0053081d,immediate,je 0x53081d,
0x00530813,0x005309be,immediate,jmp 0x5309be,
0x00530818,0x005309a9,immediate,jmp 0x5309a9,
0x00530823,0x0044fa30,direct_call,call 0x44fa30,
0x0053082a,0x00464080,direct_call,call 0x464080,
0x00530837,0x00464080,direct_call,call 0x464080,
0x00530841,0x0051b920,direct_call,call 0x51b920,
0x0053084e,0x0040ff90,direct_call,call 0x40ff90,
0x00530856,0x00534260,direct_call,call 0x534260,
0x0053086c,0x004be940,direct_call,call 0x4be940,
0x00530873,0x00460830,direct_call,call 0x460830,
0x0053087d,0x00460850,direct_call,call 0x460850,
0x005308a0,0x005308af,immediate,jbe 0x5308af,
0x005308fb,0x00422dd0,direct_call,call 0x422dd0,
0x00530910,0x004645e0,direct_call,call 0x4645e0,
0x0053093d,0x00422dd0,direct_call,call 0x422dd0,
0x00530956,0x00478e80,direct_call,call 0x478e80,
0x00530979,0x0047cc90,direct_call,call 0x47cc90,
0x00530980,0x00478ee0,direct_call,call 0x478ee0,
0x005309a3,0x004c9db0,direct_call,call 0x4c9db0,
0x005309b7,0x00429420,direct_call,call 0x429420,
0x005309c4,0x005429ee,direct_call,call 0x5429ee,
0x005309db,0x00464080,direct_call,call 0x464080,
0x005309eb,0x004be190,direct_call,call 0x4be190,
0x00530a13,0x00534260,direct_call,call 0x534260,
0x00530a1f,0x00423520,direct_call,call 0x423520,
0x00530a31,0x0044fcd0,direct_call,call 0x44fcd0,
0x00530a69,0x00422dd0,direct_call,call 0x422dd0,
0x00530a71,0x00460830,direct_call,call 0x460830,
0x00530a7b,0x00421810,direct_call,call 0x421810,
0x00530aa2,0x004790e0,direct_call,call 0x4790e0,
0x00530ab4,0x005429ee,direct_call,call 0x5429ee,
0x00530acd,0x00450120,direct_call,call 0x450120,
0x00530ae3,0x005759d0,immediate:string,push 0x5759d0,D:\cygwin\home\zun\prog\th20\src\game\weaponblue2.cpp:51 StoneBlueReimu2Inf
0x00530aee,0x00530610,direct_call,call 0x530610,
0x00530b05,0x0056b034,immediate,push 0x56b034,
0x00530b2a,0x0054275d,direct_call,call 0x54275d,
0x00530b40,0x00530b5f,immediate,je 0x530b5f,
0x00530b4a,0x00544760,direct_call,call 0x544760,
0x00530b55,0x00530b90,direct_call,call 0x530b90,
0x00530b5d,0x00530b66,immediate,jmp 0x530b66,
0x00530b9a,0x0052fad0,direct_call,call 0x52fad0,
0x00530bae,0x00425cc0,direct_call,call 0x425cc0,
0x00530be3,0x00534260,direct_call,call 0x534260,
0x00530bef,0x00423520,direct_call,call 0x423520,
0x00530c01,0x0044fcd0,direct_call,call 0x44fcd0,
0x00530c39,0x00422dd0,direct_call,call 0x422dd0,
0x00530c41,0x00460830,direct_call,call 0x460830,
0x00530c4b,0x00421810,direct_call,call 0x421810,
0x00530c72,0x004790e0,direct_call,call 0x4790e0,
0x00530c84,0x005429ee,direct_call,call 0x5429ee,
0x00530c93,0x00575aa0,immediate:string,push 0x575aa0,D:\cygwin\home\zun\prog\th20\src\game\weaponblue2_m.cpp:52 StoneBlueMarisa2Inf
0x00530c9e,0x00530b00,direct_call,call 0x530b00,
0x00530cb5,0x00567f24,immediate,push 0x567f24,
0x00530cda,0x0054275d,direct_call,call 0x54275d,
0x00530cf0,0x00530d0f,immediate,je 0x530d0f,
0x00530cfa,0x00544760,direct_call,call 0x544760,
0x00530d05,0x00530d40,direct_call,call 0x530d40,
0x00530d0d,0x00530d16,immediate,jmp 0x530d16,
0x00530d4a,0x0052fad0,direct_call,call 0x52fad0,
0x00530d6c,0x00530e80,immediate,"mov dword ptr [eax + 0x11c], 0x530e80",
0x00530d78,0x00464080,direct_call,call 0x464080,
0x00530d82,0x004b81a0,direct_call,call 0x4b81a0,
0x00530d89,0x00530de0,immediate,je 0x530de0,
0x00530dac,0x00464080,direct_call,call 0x464080,
0x00530db6,0x004b81a0,direct_call,call 0x4b81a0,
0x00530dda,0x005305c0,direct_call,call 0x5305c0,
0x00530dfc,0x00530e80,immediate,"mov dword ptr [eax + 0x120], 0x530e80",
0x00530e08,0x00464080,direct_call,call 0x464080,
0x00530e12,0x004b81a0,direct_call,call 0x4b81a0,
0x00530e19,0x00530e70,immediate,je 0x530e70,
0x00530e3c,0x00464080,direct_call,call 0x464080,
0x00530e46,0x004b81a0,direct_call,call 0x4b81a0,
0x00530e6a,0x005305c0,direct_call,call 0x5305c0,
0x00530e96,0x00422e10,direct_call,call 0x422e10,
0x00530ea4,0x0040ff90,direct_call,call 0x40ff90,
0x00530eab,0x004ff5e0,direct_call,call 0x4ff5e0,
0x00530eb5,0x00530ec6,immediate,jne 0x530ec6,
0x00530ec4,0x00530ed3,immediate,jmp 0x530ed3,
0x00530ee7,0x004292e0,direct_call,call 0x4292e0,candidate_rate_access
0x00530ef4,0x00439330,direct_call,call 0x439330,
0x00530f05,0x0040ff90,direct_call,call 0x40ff90,
0x00530f0c,0x004ff690,direct_call,call 0x4ff690,
0x00530f33,0x0040ff90,direct_call,call 0x40ff90,
0x00530f3a,0x004ff690,direct_call,call 0x4ff690,
0x00530f62,0x0040ff90,direct_call,call 0x40ff90,
0x00530f69,0x004ff5e0,direct_call,call 0x4ff5e0,
0x00530f73,0x00530fc7,immediate,jne 0x530fc7,
0x00530f9e,0x00452f80,direct_call,call 0x452f80,
0x00530fa5,0x004292e0,direct_call,call 0x4292e0,candidate_rate_access
0x00530fae,0x00438540,direct_call,call 0x438540,
0x00530fbf,0x00452f20,direct_call,call 0x452f20,
0x00530fc5,0x00531017,immediate,jmp 0x531017,
0x00530ff0,0x00452f80,direct_call,call 0x452f80,
0x00530ff7,0x004292e0,direct_call,call 0x4292e0,candidate_rate_access
0x00531000,0x00438540,direct_call,call 0x438540,
0x00531011,0x00452f20,direct_call,call 0x452f20,
0x0053101c,0x005429ee,direct_call,call 0x5429ee,
0x00531033,0x00575b70,immediate:string,push 0x575b70,D:\cygwin\home\zun\prog\th20\src\game\weaponblue_m.cpp:39 StoneBlueMarisaInf
0x0053103e,0x00530cb0,direct_call,call 0x530cb0,
0x0053105b,0x00531150,direct_call,call 0x531150,
0x00531075,0x0056b074,immediate,push 0x56b074,
0x0053109a,0x0054275d,direct_call,call 0x54275d,
0x005310b0,0x005310cf,immediate,je 0x5310cf,
0x005310ba,0x00544760,direct_call,call 0x544760,
0x005310c5,0x00531100,direct_call,call 0x531100,
0x005310cd,0x005310d6,immediate,jmp 0x5310d6,
0x0053110a,0x0052fad0,direct_call,call 0x52fad0,
0x0053111e,0x00425cc0,direct_call,call 0x425cc0,
0x00531129,0x00422d90,direct_call,call 0x422d90,
0x00531134,0x00422d90,direct_call,call 0x422d90,
0x00531167,0x00460830,direct_call,call 0x460830,
0x00531171,0x00460850,direct_call,call 0x460850,
0x0053117a,0x0045dd60,direct_call,call 0x45dd60,
0x00531190,0x004a0da0,direct_call,call 0x4a0da0,
0x00531197,0x00423bd0,direct_call,call 0x423bd0,
0x005311b1,0x00534260,direct_call,call 0x534260,
0x005311cc,0x00470e50,direct_call,call 0x470e50,
0x005311ed,0x0044fcd0,direct_call,call 0x44fcd0,
0x005311f5,0x00532f20,direct_call,call 0x532f20,
0x00531216,0x00423520,direct_call,call 0x423520,
0x0053122d,0x00423520,direct_call,call 0x423520,
0x0053123a,0x004117a0,direct_call,call 0x4117a0,
0x00531247,0x00423520,direct_call,call 0x423520,
0x00531254,0x00423520,direct_call,call 0x423520,
0x0053126b,0x00460830,direct_call,call 0x460830,
0x00531275,0x004ff6b0,direct_call,call 0x4ff6b0,
0x00531299,0x00504d40,direct_call,call 0x504d40,
0x005312ba,0x005322c0,immediate,"mov dword ptr [eax + 0x11c], 0x5322c0",
0x005312e8,0x00423590,direct_call,call 0x423590,
0x005312f2,0x0053137f,immediate,je 0x53137f,
0x005312fa,0x00498fd0,direct_call,call 0x498fd0,
0x00531328,0x00422dd0,direct_call,call 0x422dd0,
0x00531365,0x004c3c90,direct_call,call 0x4c3c90,
0x00531371,0x0044fcd0,direct_call,call 0x44fcd0,
0x0053137b,0x005313f4,immediate,jmp 0x5313f4,
0x0053137d,0x005313df,immediate,jmp 0x5313df,
0x00531385,0x0044f130,direct_call,call 0x44f130,
0x00531390,0x0044fa30,direct_call,call 0x44fa30,
0x00531397,0x00464080,direct_call,call 0x464080,
0x005313a4,0x00464080,direct_call,call 0x464080,
0x005313ae,0x0051b920,direct_call,call 0x51b920,
0x005313bb,0x0040ff90,direct_call,call 0x40ff90,
0x005313c3,0x00534260,direct_call,call 0x534260,
0x005313d9,0x004be940,direct_call,call 0x4be940,
0x005313ed,0x00429420,direct_call,call 0x429420,
0x0053140b,0x00464080,direct_call,call 0x464080,
0x00531415,0x00464400,direct_call,call 0x464400,
0x0053141f,0x0053143b,immediate,je 0x53143b,
0x00531423,0x00464080,direct_call,call 0x464080,
0x00531433,0x004be440,direct_call,call 0x4be440,
0x00531439,0x00531453,immediate,jmp 0x531453,
0x0053143d,0x00464080,direct_call,call 0x464080,
0x0053144d,0x004be440,direct_call,call 0x4be440,
0x00531473,0x00534260,direct_call,call 0x534260,
0x0053147f,0x00423520,direct_call,call 0x423520,
0x00531491,0x0044fcd0,direct_call,call 0x44fcd0,
0x00531499,0x0047ba30,direct_call,call 0x47ba30,
0x005314a0,0x00460830,direct_call,call 0x460830,
0x005314aa,0x00460850,direct_call,call 0x460850,
0x005314c2,0x00437520,direct_call,call 0x437520,
0x005314dc,0x0049db70,direct_call,call 0x49db70,
0x00531511,0x004506b0,direct_call,call 0x4506b0,
0x0053151c,0x0044ced0,direct_call,call 0x44ced0,
0x00531530,0x00531050,immediate,push 0x531050,
0x00531538,0x00438a50,direct_call,call 0x438a50,
0x00531543,0x005429ee,direct_call,call 0x5429ee,
0x0053155d,0x0044f280,direct_call,call 0x44f280,
0x00531568,0x00450120,direct_call,call 0x450120,
0x00531583,0x00575c40,immediate:string,push 0x575c40,D:\cygwin\home\zun\prog\th20\src\game\weapongreen.cpp:59 StoneGreenReimuInf
0x0053158e,0x00531070,direct_call,call 0x531070,
0x005315ab,0x005316c0,direct_call,call 0x5316c0,
0x005315c5,0x0056b0b7,immediate,push 0x56b0b7,
0x005315ed,0x0054275d,direct_call,call 0x54275d,
0x00531603,0x00531625,immediate,je 0x531625,
0x00531610,0x00544760,direct_call,call 0x544760,
0x0053161b,0x00531650,direct_call,call 0x531650,
0x00531623,0x0053162c,immediate,jmp 0x53162c,
0x0053165a,0x0052fad0,direct_call,call 0x52fad0,
0x0053166e,0x00425cc0,direct_call,call 0x425cc0,
0x00531679,0x00422d90,direct_call,call 0x422d90,
0x00531684,0x00422d90,direct_call,call 0x422d90,
0x0053168f,0x00422e10,direct_call,call 0x422e10,
0x005316a5,0x004479e0,direct_call,call 0x4479e0,
0x005316db,0x0042a110,direct_call,call 0x42a110,
0x005316e6,0x00534260,direct_call,call 0x534260,
0x00531729,0x0045dd60,direct_call,call 0x45dd60,
0x0053174d,0x00470e50,direct_call,call 0x470e50,
0x00531778,0x00423520,direct_call,call 0x423520,
0x0053178f,0x00423520,direct_call,call 0x423520,
0x00531798,0x00422e10,direct_call,call 0x422e10,
0x005317c4,0x00429970,direct_call,call 0x429970,
0x005317d1,0x004117a0,direct_call,call 0x4117a0,
0x005317de,0x00423520,direct_call,call 0x423520,
0x005317eb,0x00423520,direct_call,call 0x423520,
0x00531812,0x0053184a,immediate,jne 0x53184a,
0x00531816,0x00460830,direct_call,call 0x460830,
0x00531820,0x004ff6b0,direct_call,call 0x4ff6b0,
0x00531844,0x00504d40,direct_call,call 0x504d40,
0x00531872,0x00423590,direct_call,call 0x423590,
0x0053187c,0x00531898,immediate,je 0x531898,
0x00531884,0x0044fcd0,direct_call,call 0x44fcd0,
0x0053188e,0x005319dc,immediate,jmp 0x5319dc,
0x00531893,0x005319c7,immediate,jmp 0x5319c7,
0x0053189e,0x0044f130,direct_call,call 0x44f130,
0x005318a9,0x0044fa30,direct_call,call 0x44fa30,
0x005318b0,0x00464080,direct_call,call 0x464080,
0x005318bd,0x00464080,direct_call,call 0x464080,
0x005318c7,0x0051b920,direct_call,call 0x51b920,
0x005318d4,0x0040ff90,direct_call,call 0x40ff90,
0x005318dc,0x00534260,direct_call,call 0x534260,
0x005318f2,0x004be940,direct_call,call 0x4be940,
0x005318f9,0x00478e80,direct_call,call 0x478e80,
0x0053192f,0x0047cf60,direct_call,call 0x47cf60,
0x00531936,0x00478ee0,direct_call,call 0x478ee0,
0x00531967,0x004caad0,direct_call,call 0x4caad0,
0x0053196e,0x00478ec0,direct_call,call 0x478ec0,
0x005319ac,0x004c1b80,direct_call,call 0x4c1b80,
0x005319b4,0x004c0e10,direct_call,call 0x4c0e10,
0x005319c1,0x00506cf0,direct_call,call 0x506cf0,
0x005319d5,0x00429420,direct_call,call 0x429420,
0x005319e2,0x005429ee,direct_call,call 0x5429ee,
0x005319fb,0x00464080,direct_call,call 0x464080,
0x00531a05,0x00464400,direct_call,call 0x464400,
0x00531a0f,0x00531a2b,immediate,je 0x531a2b,
0x00531a13,0x00464080,direct_call,call 0x464080,
0x00531a23,0x004beaf0,direct_call,call 0x4beaf0,
0x00531a29,0x00531a43,immediate,jmp 0x531a43,
0x00531a2d,0x00464080,direct_call,call 0x464080,
0x00531a3d,0x004beaf0,direct_call,call 0x4beaf0,
0x00531a63,0x00534260,direct_call,call 0x534260,
0x00531a6f,0x00423520,direct_call,call 0x423520,
0x00531a81,0x0044fcd0,direct_call,call 0x44fcd0,
0x00531a89,0x0047ba30,direct_call,call 0x47ba30,
0x00531a90,0x00460830,direct_call,call 0x460830,
0x00531a9a,0x00460850,direct_call,call 0x460850,
0x00531ab2,0x00437520,direct_call,call 0x437520,
0x00531acc,0x0049db70,direct_call,call 0x49db70,
0x00531b11,0x004506b0,direct_call,call 0x4506b0,
0x00531b18,0x00460830,direct_call,call 0x460830,
0x00531b22,0x00460850,direct_call,call 0x460850,
0x00531b6f,0x00439550,direct_call,call 0x439550,
0x00531b85,0x00450850,direct_call,call 0x450850,
0x00531b93,0x005315a0,immediate,push 0x5315a0,
0x00531b9b,0x0044f100,direct_call,call 0x44f100,
0x00531ba6,0x005429ee,direct_call,call 0x5429ee,
0x00531bd9,0x00464230,direct_call,call 0x464230,
0x00531be3,0x004ff840,direct_call,call 0x4ff840,
0x00531bf3,0x00575d08,immediate:string,push 0x575d08,D:\cygwin\home\zun\prog\th20\src\game\weapongreen2.cpp:73 StoneGreenReimu2Inf
0x00531bfe,0x005315c0,direct_call,call 0x5315c0,
0x00531c1b,0x00531d30,direct_call,call 0x531d30,
0x00531c35,0x0056b0b7,immediate,push 0x56b0b7,
0x00531c5d,0x0054275d,direct_call,call 0x54275d,
0x00531c73,0x00531c95,immediate,je 0x531c95,
0x00531c80,0x00544760,direct_call,call 0x544760,
0x00531c8b,0x00531cc0,direct_call,call 0x531cc0,
0x00531c93,0x00531c9c,immediate,jmp 0x531c9c,
0x00531cca,0x0052fad0,direct_call,call 0x52fad0,
0x00531cde,0x00425cc0,direct_call,call 0x425cc0,
0x00531ce9,0x00422d90,direct_call,call 0x422d90,
0x00531cf4,0x00422d90,direct_call,call 0x422d90,
0x00531d0a,0x004479e0,direct_call,call 0x4479e0,
0x00531d18,0x00422e10,direct_call,call 0x422e10,
0x00531d4b,0x0042a110,direct_call,call 0x42a110,
0x00531d56,0x00534260,direct_call,call 0x534260,
0x00531da2,0x0045dd60,direct_call,call 0x45dd60,
0x00531dc6,0x00470e50,direct_call,call 0x470e50,
0x00531df8,0x00423520,direct_call,call 0x423520,
0x00531e0f,0x00423520,direct_call,call 0x423520,
0x00531e18,0x00422e10,direct_call,call 0x422e10,
0x00531e47,0x00429970,direct_call,call 0x429970,
0x00531e54,0x004117a0,direct_call,call 0x4117a0,
0x00531e61,0x00423520,direct_call,call 0x423520,
0x00531e6e,0x00423520,direct_call,call 0x423520,
0x00531ea2,0x00423590,direct_call,call 0x423590,
0x00531eac,0x00531ec8,immediate,je 0x531ec8,
0x00531eb4,0x0044fcd0,direct_call,call 0x44fcd0,
0x00531ebe,0x00532014,immediate,jmp 0x532014,
0x00531ec3,0x00531fff,immediate,jmp 0x531fff,
0x00531ece,0x0044f130,direct_call,call 0x44f130,
0x00531ed9,0x0044fa30,direct_call,call 0x44fa30,
0x00531ee0,0x00464080,direct_call,call 0x464080,
0x00531eed,0x00464080,direct_call,call 0x464080,
0x00531ef7,0x0051b920,direct_call,call 0x51b920,
0x00531f04,0x0040ff90,direct_call,call 0x40ff90,
0x00531f0c,0x00534260,direct_call,call 0x534260,
0x00531f22,0x004be940,direct_call,call 0x4be940,
0x00531f29,0x00478e80,direct_call,call 0x478e80,
0x00531f62,0x0047cf60,direct_call,call 0x47cf60,
0x00531f69,0x00478ee0,direct_call,call 0x478ee0,
0x00531f9c,0x004caad0,direct_call,call 0x4caad0,
0x00531fa3,0x00478ec0,direct_call,call 0x478ec0,
0x00531fe4,0x004c1b80,direct_call,call 0x4c1b80,
0x00531fec,0x004c0e10,direct_call,call 0x4c0e10,
0x00531ff9,0x00506cf0,direct_call,call 0x506cf0,
